sku_id,segment,revenue_annual,demand_volatility_cv,current_safety_stock_weeks,recommended_safety_stock_weeks,avg_weekly_demand,unit_cost,current_safety_stock_units,current_safety_stock_value,recommended_safety_stock_units,recommended_safety_stock_value,stockout_rate
SKU_0198,High Revenue + High Volatility,142797.72,0.5108,2.0,3.5,138,103.50980795600026,276.0,28568.71,483.0,49995.24,0.0894
SKU_0199,High Revenue + High Volatility,142096.05,0.7225,2.0,3.5,61,130.02678879495434,122.0,15863.27,214.0,27825.73,0.0686
SKU_0200,High Revenue + High Volatility,134591.29,0.6993,2.0,3.5,192,167.2685494767544,384.0,64231.12,672.0,112404.47,0.0633
SKU_0201,High Revenue + High Volatility,124942.22,0.4738,2.0,3.5,108,155.80783911683054,216.0,33654.49,378.0,58895.36,0.0975
SKU_0202,High Revenue + High Volatility,85889.8,0.4837,2.0,3.5,158,116.95529697688784,316.0,36957.87,553.0,64676.28,0.0748
SKU_0203,High Revenue + High Volatility,91314.01,0.5482,2.0,3.5,75,179.63242665112534,150.0,26944.86,262.0,47063.7,0.0746
SKU_0204,High Revenue + High Volatility,142898.79,0.5938,2.0,3.5,96,133.72103743907945,192.0,25674.44,336.0,44930.27,0.1174
SKU_0205,High Revenue + High Volatility,122450.03,0.6473,2.0,3.5,81,130.98587592533187,162.0,21219.71,284.0,37199.99,0.0877
SKU_0206,High Revenue + High Volatility,80643.79,0.5476,2.0,3.5,59,55.12816489087373,118.0,6505.12,206.0,11356.4,0.0618
SKU_0207,High Revenue + High Volatility,87103.01,0.585,2.0,3.5,65,198.00394705357422,130.0,25740.51,228.0,45144.9,0.0804
SKU_0208,High Revenue + High Volatility,126445.12,0.699,2.0,3.5,194,68.44562127944401,388.0,26556.9,679.0,46474.58,0.0951
SKU_0209,High Revenue + High Volatility,80354.31,0.4147,2.0,3.5,75,84.669636864147,150.0,12700.45,262.0,22183.44,0.0797
SKU_0210,High Revenue + High Volatility,91256.56,0.501,2.0,3.5,135,57.75452558622904,270.0,15593.72,472.0,27260.14,0.0616
SKU_0211,High Revenue + High Volatility,118411.37,0.6853,2.0,3.5,184,146.00044502553706,368.0,53728.16,644.0,94024.29,0.0867
SKU_0212,High Revenue + High Volatility,128432.66,0.7581,2.0,3.5,63,83.70517654590199,126.0,10546.85,220.0,18415.14,0.0664
SKU_0213,High Revenue + High Volatility,125637.29,0.6047,2.0,3.5,128,77.00156562090852,256.0,19712.4,448.0,34496.7,0.0971
SKU_0214,High Revenue + High Volatility,95698.85,0.6128,2.0,3.5,166,63.28333763348621,332.0,21010.07,581.0,36767.62,0.0972
SKU_0215,High Revenue + High Volatility,129852.55,0.4429,2.0,3.5,56,65.49634356860236,112.0,7335.59,196.0,12837.28,0.0623
SKU_0216,High Revenue + High Volatility,96607.44,0.579,2.0,3.5,186,137.7006050663883,372.0,51224.63,651.0,89643.09,0.0774
SKU_0217,High Revenue + High Volatility,102777.98,0.613,2.0,3.5,164,153.23117987998933,328.0,50259.83,574.0,87954.7,0.0848
SKU_0218,High Revenue + High Volatility,132254.4,0.497,2.0,3.5,121,109.60684826966015,242.0,26524.86,424.0,46473.3,0.093
SKU_0219,High Revenue + High Volatility,125474.3,0.5077,2.0,3.5,108,121.98456223881098,216.0,26348.67,378.0,46110.16,0.0778
SKU_0220,High Revenue + High Volatility,139445.64,0.5509,2.0,3.5,131,152.89516039744763,262.0,40058.53,458.0,70025.98,0.0773
SKU_0221,High Revenue + High Volatility,126032.9,0.408,2.0,3.5,165,52.60696852782195,330.0,17360.3,578.0,30406.83,0.119
SKU_0222,High Revenue + High Volatility,119781.6,0.5288,2.0,3.5,195,98.46959856054178,390.0,38403.14,682.0,67156.27,0.0625
SKU_0223,High Revenue + High Volatility,86557.23,0.4846,2.0,3.5,152,195.96466221055198,304.0,59573.26,532.0,104253.2,0.1193
SKU_0224,High Revenue + High Volatility,105740.11,0.531,2.0,3.5,66,137.0168344543202,132.0,18086.22,231.0,31650.89,0.0629
SKU_0225,High Revenue + High Volatility,98564.17,0.4479,2.0,3.5,63,88.13368698462398,126.0,11104.84,220.0,19389.41,0.0773
SKU_0226,High Revenue + High Volatility,97079.28,0.7562,2.0,3.5,157,128.259506995432,314.0,40273.49,550.0,70542.73,0.0896
SKU_0227,High Revenue + High Volatility,148110.74,0.6374,2.0,3.5,94,101.3980232181373,188.0,19062.83,329.0,33359.95,0.0686
SKU_0228,High Revenue + High Volatility,107516.84,0.6716,2.0,3.5,147,129.83674832394485,294.0,38172.0,514.0,66736.09,0.0681
SKU_0229,High Revenue + High Volatility,142443.26,0.7157,2.0,3.5,180,68.86122677099732,360.0,24790.04,630.0,43382.57,0.0754
SKU_0230,High Revenue + High Volatility,124179.7,0.5994,2.0,3.5,86,69.9071980728916,172.0,12024.04,301.0,21042.07,0.1184
SKU_0231,High Revenue + High Volatility,135636.79,0.4348,2.0,3.5,157,71.53135430590893,314.0,22460.85,550.0,39342.24,0.0828
SKU_0232,High Revenue + High Volatility,115184.6,0.6148,2.0,3.5,88,190.97296878902625,176.0,33611.24,308.0,58819.67,0.094
SKU_0233,High Revenue + High Volatility,120383.27,0.6347,2.0,3.5,64,159.93483775120126,128.0,20471.66,224.0,35825.4,0.1023
SKU_0234,High Revenue + High Volatility,114476.24,0.6982,2.0,3.5,169,74.35728419934813,338.0,25132.76,592.0,44019.51,0.1045
SKU_0235,High Revenue + High Volatility,93667.01,0.5727,2.0,3.5,53,78.25236256484021,106.0,8294.75,186.0,14554.94,0.1013
SKU_0236,High Revenue + High Volatility,130571.65,0.451,2.0,3.5,142,159.62442123063147,284.0,45333.34,497.0,79333.34,0.0802
SKU_0237,High Revenue + High Volatility,99654.07,0.5135,2.0,3.5,190,73.42457671882609,380.0,27901.34,665.0,48827.34,0.0667
SKU_0238,High Revenue + High Volatility,81702.12,0.5452,2.0,3.5,65,85.1841940002243,130.0,11073.95,228.0,19422.0,0.0769
SKU_0239,High Revenue + High Volatility,125183.06,0.6584,2.0,3.5,157,194.50202492305985,314.0,61073.64,550.0,106976.11,0.0726
SKU_0240,High Revenue + High Volatility,92397.75,0.6283,2.0,3.5,175,88.29597870926477,350.0,30903.59,612.0,54037.14,0.0682
SKU_0241,High Revenue + High Volatility,145832.1,0.5424,2.0,3.5,104,149.24485255567203,208.0,31042.93,364.0,54325.13,0.0615
SKU_0242,High Revenue + High Volatility,146775.0,0.7946,2.0,3.5,83,196.79469311007955,166.0,32667.92,290.0,57070.46,0.1161
SKU_0243,High Revenue + High Volatility,144040.51,0.6423,2.0,3.5,62,106.14451507096891,124.0,13161.92,217.0,23033.36,0.1153
SKU_0244,High Revenue + High Volatility,105911.11,0.4949,2.0,3.5,190,52.62739862930933,380.0,19998.41,665.0,34997.22,0.063
SKU_0245,High Revenue + High Volatility,81081.96,0.4407,2.0,3.5,67,86.62209356335615,134.0,11607.36,234.0,20269.57,0.0704
SKU_0246,High Revenue + High Volatility,144982.3,0.4611,2.0,3.5,145,174.63157870125582,290.0,50643.16,508.0,88712.84,0.0684
SKU_0247,High Revenue + High Volatility,109972.89,0.4984,2.0,3.5,172,179.6913253932555,344.0,61813.82,602.0,108174.18,0.0769
SKU_0248,High Revenue + High Volatility,147665.84,0.4643,2.0,3.5,88,165.2779046785687,176.0,29088.91,308.0,50905.59,0.0722
SKU_0249,High Revenue + High Volatility,147453.4,0.4746,2.0,3.5,95,66.96647286148595,190.0,12723.63,332.0,22232.87,0.1168
SKU_0250,High Revenue + High Volatility,139710.66,0.514,2.0,3.5,78,169.32655575446046,156.0,26414.94,273.0,46226.15,0.0651
SKU_0251,High Revenue + High Volatility,100611.42,0.4693,2.0,3.5,111,187.80166954902563,222.0,41691.97,388.0,72867.05,0.0727
SKU_0252,High Revenue + High Volatility,106956.84,0.7587,2.0,3.5,65,140.09143138193542,130.0,18211.89,228.0,31940.85,0.0648
SKU_0253,High Revenue + High Volatility,139579.57,0.4321,2.0,3.5,170,191.13130345070974,340.0,64984.64,595.0,113723.13,0.1188
SKU_0254,High Revenue + High Volatility,102184.54,0.6098,2.0,3.5,59,174.0258325567816,118.0,20535.05,206.0,35849.32,0.1151
SKU_0255,High Revenue + High Volatility,91864.49,0.5642,2.0,3.5,152,150.04572754863608,304.0,45613.9,532.0,79824.33,0.103
SKU_0256,High Revenue + High Volatility,118976.09,0.793,2.0,3.5,133,136.5777855067622,266.0,36329.69,466.0,63645.25,0.0856
SKU_0257,High Revenue + High Volatility,145530.83,0.4448,2.0,3.5,182,102.28605008629557,364.0,37232.12,637.0,65156.21,0.0714
SKU_0258,High Revenue + High Volatility,128722.09,0.5591,2.0,3.5,114,73.89311678642076,228.0,16847.63,399.0,29483.35,0.0733
SKU_0259,High Revenue + High Volatility,119904.28,0.7878,2.0,3.5,52,140.7430884035811,104.0,14637.28,182.0,25615.24,0.0866
SKU_0260,High Revenue + High Volatility,86802.35,0.7462,2.0,3.5,191,97.71673304271792,382.0,37327.79,668.0,65274.78,0.1061
SKU_0261,High Revenue + High Volatility,123050.51,0.7268,2.0,3.5,169,179.9658001291468,338.0,60828.44,592.0,106539.75,0.0759
SKU_0262,High Revenue + High Volatility,149303.77,0.5032,2.0,3.5,117,199.00054060379426,234.0,46566.13,410.0,81590.22,0.0786
SKU_0263,High Revenue + High Volatility,89805.88,0.4684,2.0,3.5,195,162.86416439233588,390.0,63517.02,682.0,111073.36,0.096
SKU_0264,High Revenue + High Volatility,116283.08,0.6675,2.0,3.5,86,63.57225429305761,172.0,10934.43,301.0,19135.25,0.0743
SKU_0265,High Revenue + High Volatility,141416.12,0.7718,2.0,3.5,122,93.30283932959571,244.0,22765.89,427.0,39840.31,0.0951
SKU_0266,High Revenue + High Volatility,131853.8,0.6227,2.0,3.5,192,66.36644476486245,384.0,25484.71,672.0,44598.25,0.0832
SKU_0267,High Revenue + High Volatility,128791.1,0.6286,2.0,3.5,98,147.57674716875738,196.0,28925.04,343.0,50618.82,0.0621
SKU_0268,High Revenue + High Volatility,129173.89,0.512,2.0,3.5,170,164.77862968336768,340.0,56024.73,595.0,98043.28,0.0842
SKU_0269,High Revenue + High Volatility,105164.38,0.7078,2.0,3.5,137,188.85122463210678,274.0,51745.24,480.0,90648.59,0.1152
SKU_0270,High Revenue + High Volatility,100551.43,0.4748,2.0,3.5,189,115.72585196179814,378.0,43744.37,662.0,76610.51,0.0776
SKU_0271,High Revenue + High Volatility,136655.28,0.5295,2.0,3.5,86,185.20634743826665,172.0,31855.49,301.0,55747.11,0.0794
SKU_0272,High Revenue + High Volatility,136707.94,0.5702,2.0,3.5,110,181.68367385619914,220.0,39970.41,385.0,69948.21,0.064
SKU_0273,High Revenue + High Volatility,140695.06,0.603,2.0,3.5,173,97.57935751480979,346.0,33762.46,606.0,59133.09,0.0969
SKU_0274,High Revenue + High Volatility,143926.84,0.497,2.0,3.5,88,180.33509383108566,176.0,31738.98,308.0,55543.21,0.111
SKU_0275,High Revenue + High Volatility,115793.97,0.4459,2.0,3.5,112,106.35083778225896,224.0,23822.59,392.0,41689.53,0.0812
SKU_0276,High Revenue + High Volatility,115106.14,0.6442,2.0,3.5,95,94.53039118404212,190.0,17960.77,332.0,31384.09,0.0744
SKU_0277,High Revenue + High Volatility,135880.66,0.5155,2.0,3.5,137,147.36119881915897,274.0,40376.97,480.0,70733.38,0.1174
SKU_0278,High Revenue + High Volatility,125497.48,0.6325,2.0,3.5,60,99.25718418276216,120.0,11910.86,210.0,20844.01,0.1047
SKU_0279,High Revenue + High Volatility,129137.68,0.4617,2.0,3.5,111,144.53131224937164,222.0,32085.95,388.0,56078.15,0.094
SKU_0280,High Revenue + High Volatility,135705.49,0.5925,2.0,3.5,126,141.47477082480418,252.0,35651.64,441.0,62390.37,0.0783
SKU_0281,High Revenue + High Volatility,142300.37,0.613,2.0,3.5,101,134.5158391022688,202.0,27172.2,354.0,47618.61,0.0732
SKU_0282,High Revenue + High Volatility,103659.66,0.4207,2.0,3.5,53,107.06295563491966,106.0,11348.67,186.0,19913.71,0.1029
SKU_0283,High Revenue + High Volatility,106290.81,0.5346,2.0,3.5,108,132.27495824772151,216.0,28571.39,378.0,49999.93,0.0913
SKU_0284,High Revenue + High Volatility,86578.74,0.4538,2.0,3.5,121,139.47282124781324,242.0,33752.42,424.0,59136.48,0.0912
SKU_0285,High Revenue + High Volatility,120479.61,0.4253,2.0,3.5,197,131.853033274321,394.0,51950.1,690.0,90978.59,0.0644
SKU_0286,High Revenue + High Volatility,82515.96,0.796,2.0,3.5,142,116.66291791268023,284.0,33132.27,497.0,57981.47,0.0907
SKU_0287,High Revenue + High Volatility,112591.86,0.5289,2.0,3.5,112,52.200058556939574,224.0,11692.81,392.0,20462.42,0.1094
SKU_0288,High Revenue + High Volatility,117985.12,0.7239,2.0,3.5,103,138.05925615517265,206.0,28440.21,360.0,49701.33,0.1168
SKU_0289,High Revenue + High Volatility,100057.89,0.5019,2.0,3.5,166,75.26665777140795,332.0,24988.53,581.0,43729.93,0.0664
SKU_0290,High Revenue + High Volatility,121358.33,0.6726,2.0,3.5,159,146.38639534207846,318.0,46550.87,556.0,81390.84,0.0979
SKU_0291,High Revenue + High Volatility,82135.02,0.7041,2.0,3.5,123,163.9016491884299,246.0,40319.81,430.0,70477.71,0.0941
SKU_0292,High Revenue + High Volatility,82614.37,0.6383,2.0,3.5,156,125.06679636961123,312.0,39020.84,546.0,68286.47,0.1134
SKU_0293,High Revenue + High Volatility,137582.04,0.5886,2.0,3.5,106,131.35454974696074,212.0,27847.16,371.0,48732.54,0.1051
SKU_0294,High Revenue + High Volatility,105213.34,0.5647,2.0,3.5,52,192.72178394989868,104.0,20043.07,182.0,35075.36,0.1179
SKU_0295,High Revenue + High Volatility,88894.24,0.5395,2.0,3.5,169,177.07510420588613,338.0,59851.39,592.0,104828.46,0.1176
SKU_0296,High Revenue + High Volatility,116557.03,0.7718,2.0,3.5,55,187.1354773927205,110.0,20584.9,192.0,35930.01,0.0735
SKU_0297,High Revenue + High Volatility,133899.55,0.7322,2.0,3.5,54,172.06494324793795,108.0,18583.01,189.0,32520.27,0.1035
SKU_0298,High Revenue + High Volatility,95107.47,0.786,2.0,3.5,54,66.33775127700972,108.0,7164.48,189.0,12537.83,0.0918
SKU_0299,High Revenue + High Volatility,123602.33,0.4497,2.0,3.5,103,72.34877839552921,206.0,14903.85,360.0,26045.56,0.0729
SKU_0300,High Revenue + High Volatility,85974.32,0.6923,2.0,3.5,96,128.99356959034395,192.0,24766.77,336.0,43341.84,0.0717
SKU_0301,High Revenue + High Volatility,83617.72,0.7753,2.0,3.5,58,86.91044881969974,116.0,10081.61,203.0,17642.82,0.0649
SKU_0302,High Revenue + High Volatility,117194.82,0.4725,2.0,3.5,148,121.50432125617388,296.0,35965.28,518.0,62939.24,0.1077
SKU_0303,High Revenue + High Volatility,117844.46,0.4266,2.0,3.5,69,109.15479857275253,138.0,15063.36,242.0,26415.46,0.0795
SKU_0304,High Revenue + High Volatility,124620.09,0.6964,2.0,3.5,171,132.412135764568,342.0,45284.95,598.0,79182.46,0.1114
SKU_0305,High Revenue + High Volatility,130826.39,0.6298,2.0,3.5,110,162.0313574203734,220.0,35646.9,385.0,62382.07,0.0965
SKU_0306,High Revenue + High Volatility,148309.65,0.7367,2.0,3.5,172,157.32363606489116,344.0,54119.33,602.0,94708.83,0.1004
SKU_0307,High Revenue + High Volatility,116141.02,0.4559,2.0,3.5,131,128.18511987280016,262.0,33584.5,458.0,58708.78,0.0775
SKU_0308,High Revenue + High Volatility,102606.95,0.7181,2.0,3.5,111,173.35901282255873,222.0,38485.7,388.0,67263.3,0.0874
SKU_0309,High Revenue + High Volatility,135663.03,0.4807,2.0,3.5,194,114.62931373070501,388.0,44476.17,679.0,77833.3,0.0847
SKU_0310,High Revenue + High Volatility,98958.26,0.4655,2.0,3.5,52,184.50714347601834,104.0,19188.74,182.0,33580.3,0.0741
SKU_0311,High Revenue + High Volatility,110728.0,0.4657,2.0,3.5,62,60.69204050827459,124.0,7525.81,217.0,13170.17,0.11
SKU_0312,High Revenue + High Volatility,85491.95,0.7258,2.0,3.5,169,193.1990045049961,338.0,65301.26,592.0,114373.81,0.0973
SKU_0313,High Revenue + High Volatility,81774.55,0.6661,2.0,3.5,174,148.20396221470224,348.0,51574.98,609.0,90256.21,0.0622
SKU_0314,High Revenue + High Volatility,147385.39,0.6092,2.0,3.5,138,107.01117634058079,276.0,29535.08,483.0,51686.4,0.1092
SKU_0315,High Revenue + High Volatility,138518.61,0.5435,2.0,3.5,122,79.5731189859316,244.0,19415.84,427.0,33977.72,0.0664
SKU_0316,High Revenue + High Volatility,128718.19,0.7509,2.0,3.5,117,121.87748441653999,234.0,28519.33,410.0,49969.77,0.0842
SKU_0317,High Revenue + High Volatility,108626.71,0.557,2.0,3.5,191,79.18374847779515,382.0,30248.19,668.0,52894.74,0.0943
SKU_0318,High Revenue + High Volatility,92130.6,0.7266,2.0,3.5,150,74.94974116147132,300.0,22484.92,525.0,39348.61,0.0605
SKU_0319,High Revenue + High Volatility,90950.59,0.5757,2.0,3.5,147,142.60276361194613,294.0,41925.21,514.0,73297.82,0.0992
SKU_0320,High Revenue + High Volatility,97517.0,0.5508,2.0,3.5,60,128.4627086872677,120.0,15415.53,210.0,26977.17,0.0996
SKU_0321,High Revenue + High Volatility,118445.87,0.5851,2.0,3.5,154,150.51440519164126,308.0,46358.44,539.0,81127.26,0.0992
SKU_0322,High Revenue + High Volatility,130021.71,0.5206,2.0,3.5,116,189.4408816132984,232.0,43950.28,406.0,76913.0,0.0698
SKU_0323,High Revenue + High Volatility,126213.82,0.699,2.0,3.5,172,129.83903200085604,344.0,44664.63,602.0,78163.1,0.0753
SKU_0324,High Revenue + High Volatility,99595.37,0.6011,2.0,3.5,78,137.13980798941967,156.0,21393.81,273.0,37439.17,0.0748
SKU_0325,High Revenue + High Volatility,146840.57,0.4929,2.0,3.5,186,63.44395087324132,372.0,23601.15,651.0,41302.01,0.1176
SKU_0326,High Revenue + High Volatility,131652.78,0.7598,2.0,3.5,125,157.64536788629442,250.0,39411.34,438.0,69048.67,0.0641
SKU_0327,High Revenue + High Volatility,118804.78,0.5536,2.0,3.5,58,109.98578102062342,116.0,12758.35,203.0,22327.11,0.0857
SKU_0328,High Revenue + High Volatility,122820.45,0.6174,2.0,3.5,89,196.50878579938683,178.0,34978.56,312.0,61310.74,0.1123
SKU_0329,High Revenue + High Volatility,109372.0,0.7626,2.0,3.5,74,173.47610233934904,148.0,25674.46,259.0,44930.31,0.1062
SKU_0330,High Revenue + High Volatility,97341.17,0.6497,2.0,3.5,54,128.37215607741774,108.0,13864.19,189.0,24262.34,0.1093
SKU_0331,High Revenue + High Volatility,104918.09,0.4468,2.0,3.5,188,68.4833981258249,376.0,25749.76,658.0,45062.08,0.1183
SKU_0332,High Revenue + High Volatility,133049.23,0.7759,2.0,3.5,173,178.91236899208837,346.0,61903.68,606.0,108420.9,0.0832
SKU_0333,High Revenue + High Volatility,81007.54,0.6511,2.0,3.5,87,169.96716431360323,174.0,29574.29,304.0,51670.02,0.0786
SKU_0334,High Revenue + High Volatility,88125.08,0.534,2.0,3.5,121,77.68776943055495,242.0,18800.44,424.0,32939.61,0.0618
SKU_0335,High Revenue + High Volatility,83220.18,0.4557,2.0,3.5,182,94.29174338304651,364.0,34322.19,637.0,60063.84,0.069
SKU_0336,High Revenue + High Volatility,82851.02,0.7176,2.0,3.5,139,169.0110887221756,278.0,46985.08,486.0,82139.39,0.0937
SKU_0337,High Revenue + High Volatility,139882.24,0.648,2.0,3.5,195,77.78426698211145,390.0,30335.86,682.0,53048.87,0.0695
SKU_0338,High Revenue + High Volatility,129256.05,0.6134,2.0,3.5,86,187.6628733757066,172.0,32278.01,301.0,56486.52,0.1042
SKU_0339,High Revenue + High Volatility,113192.17,0.7576,2.0,3.5,109,113.67911377945428,218.0,24782.05,382.0,43425.42,0.0622
SKU_0340,High Revenue + High Volatility,86848.39,0.7154,2.0,3.5,77,63.0558443881488,154.0,9710.6,270.0,17025.08,0.0756
SKU_0341,High Revenue + High Volatility,114413.11,0.4607,2.0,3.5,130,172.36229652564214,260.0,44814.2,455.0,78424.84,0.1017
SKU_0342,High Revenue + High Volatility,113143.02,0.5247,2.0,3.5,163,106.02645245575815,326.0,34564.62,570.0,60435.08,0.0753
SKU_0343,High Revenue + High Volatility,92124.13,0.4994,2.0,3.5,89,128.97487912306715,178.0,22957.53,312.0,40240.16,0.1037
SKU_0344,High Revenue + High Volatility,110369.62,0.6976,2.0,3.5,94,66.84565166168288,188.0,12566.98,329.0,21992.22,0.1198
SKU_0345,High Revenue + High Volatility,107895.33,0.4134,2.0,3.5,111,50.387602226747354,222.0,11186.05,388.0,19550.39,0.1078
SKU_0346,High Revenue + High Volatility,123109.51,0.628,2.0,3.5,142,145.69778086899464,284.0,41378.17,497.0,72411.8,0.0805
SKU_0347,High Revenue + High Volatility,124456.56,0.705,2.0,3.5,164,127.27627555005974,328.0,41746.62,574.0,73056.58,0.114
SKU_0348,High Revenue + High Volatility,83171.28,0.7507,2.0,3.5,116,139.0307853684721,232.0,32255.14,406.0,56446.5,0.0631
SKU_0349,High Revenue + High Volatility,106222.88,0.5368,2.0,3.5,105,169.06157755707744,210.0,35502.93,368.0,62214.66,0.1035
SKU_0350,High Revenue + High Volatility,123810.19,0.7285,2.0,3.5,89,146.99088701342902,178.0,26164.38,312.0,45861.16,0.0614
SKU_0351,High Revenue + High Volatility,115219.54,0.4443,2.0,3.5,147,76.21601642410657,294.0,22407.51,514.0,39175.03,0.0705
SKU_0352,High Revenue + High Volatility,139954.29,0.7386,2.0,3.5,89,104.11587786658998,178.0,18532.63,312.0,32484.15,0.1193
SKU_0353,High Revenue + High Volatility,126108.55,0.451,2.0,3.5,140,185.88366571816405,280.0,52047.43,490.0,91083.0,0.0817
SKU_0354,High Revenue + High Volatility,91405.41,0.5589,2.0,3.5,82,165.49170503775184,164.0,27140.64,287.0,47496.12,0.1092
SKU_0355,High Revenue + High Volatility,84939.81,0.7189,2.0,3.5,55,133.4955586905076,110.0,14684.51,192.0,25631.15,0.0826
SKU_0356,High Revenue + High Volatility,124969.35,0.46,2.0,3.5,196,88.34674967139085,392.0,34631.93,686.0,60605.87,0.1104
SKU_0357,High Revenue + High Volatility,81855.79,0.4917,2.0,3.5,129,95.30907527521926,258.0,24589.74,452.0,43079.7,0.1179
SKU_0358,High Revenue + High Volatility,121004.29,0.6889,2.0,3.5,141,159.79371013784518,282.0,45061.83,494.0,78938.09,0.0861
SKU_0359,High Revenue + High Volatility,145816.12,0.688,2.0,3.5,146,177.67613912791563,292.0,51881.43,511.0,90792.51,0.0936
SKU_0360,High Revenue + High Volatility,120283.19,0.6565,2.0,3.5,108,150.71370042959217,216.0,32554.16,378.0,56969.78,0.0977
SKU_0361,High Revenue + High Volatility,107171.89,0.6776,2.0,3.5,108,171.42949636526626,216.0,37028.77,378.0,64800.35,0.1161
SKU_0362,High Revenue + High Volatility,125030.18,0.6171,2.0,3.5,97,164.99842028006088,194.0,32009.69,340.0,56099.46,0.0754
SKU_0363,High Revenue + High Volatility,112077.7,0.5007,2.0,3.5,62,72.45559519354366,124.0,8984.49,217.0,15722.86,0.0967
